movieId,imdbid,budget,id_global,original_title,popularity,runtime,vote_average,vote_count,gender_id,gender_name,tmdbId,avg_rating
7450,0323033,28000000,11141,Laws of Attraction,5.739139,90.0,5.6,104,53,Thriller,11141,2.0
7451,0377092,17000000,10625,Mean Girls,11.454835,97.0,6.9,2401,35,Comedy,10625,3.517857142857143
7453,0363282,0,11025,New York Minute,5.659198,91.0,5.6,191,35,Comedy,11025,3.0
7454,0338526,160000000,7131,Van Helsing,12.643312,132.0,6.0,1674,27,Horror,7131,2.84375
7454,0338526,160000000,7131,Van Helsing,12.643312,132.0,6.0,1674,12,Adventure,7131,2.84375
7454,0338526,160000000,7131,Van Helsing,12.643312,132.0,6.0,1674,28,Action,7131,2.84375
7456,0296915,0,30125,Valentín,1.756683,82.0,7.1,19,18,Drama,30125,4.5
7456,0296915,0,30125,Valentín,1.756683,82.0,7.1,19,35,Comedy,30125,4.5
7456,0296915,0,30125,Valentín,1.756683,82.0,7.1,19,10749,Romance,30125,4.5
7456,0296915,0,30125,Valentín,1.756683,82.0,7.1,19,10769,Foreign,30125,4.5
7458,0332452,175000000,652,Troy,15.387275,163.0,6.9,2841,12,Adventure,652,3.1875
7458,0332452,175000000,652,Troy,15.387275,163.0,6.9,2841,18,Drama,652,3.1875
7458,0332452,175000000,652,Troy,15.387275,163.0,6.9,2841,10752,War,652,3.1875
7459,0293007,3684600,8440,Carandiru,4.345806,148.0,7.1,81,18,Drama,8440,4.75
7460,0379217,0,883,Coffee and Cigarettes,5.32553,96.0,6.9,216,35,Comedy,883,3.142857142857143
7460,0379217,0,883,Coffee and Cigarettes,5.32553,96.0,6.9,216,18,Drama,883,3.142857142857143
7478,0094089,0,42015,Swimming to Cambodia,0.225249,85.0,6.4,6,35,Comedy,42015,4.0
7478,0094089,0,42015,Swimming to Cambodia,0.225249,85.0,6.4,6,18,Drama,42015,4.0
7481,0089092,40000000,11864,Enemy Mine,9.802889,108.0,6.7,253,18,Drama,11864,3.375
7481,0089092,40000000,11864,Enemy Mine,9.802889,108.0,6.7,253,878,Science Fiction,11864,3.375
7482,0070034,850000,9461,Enter the Dragon,10.687757,99.0,7.3,489,28,Action,9461,4.0
7482,0070034,850000,9461,Enter the Dragon,10.687757,99.0,7.3,489,80,Crime,9461,4.0
7482,0070034,850000,9461,Enter the Dragon,10.687757,99.0,7.3,489,53,Thriller,9461,4.0
7484,0065780,0,132,The Rolling Stones: Gimme Shelter,null,null,null,null,99,Documentary,132,3.8333333333333335
7484,0065780,0,132,The Rolling Stones: Gimme Shelter,null,null,null,null,10402,Music,132,3.8333333333333335
7487,0099762,0,17993,Henry & June,4.459959,136.0,6.3,40,10749,Romance,17993,3.3333333333333335
7492,0077914,0,26517,Martin,3.965407,95.0,7.0,50,27,Horror,26517,3.0
7493,0051077,0,28285,The Three Faces of Eve,2.030279,91.0,7.3,24,18,Drama,28285,3.8
7493,0051077,0,28285,The Three Faces of Eve,2.030279,91.0,7.3,24,9648,Mystery,28285,3.8
7505,0108906,0,22137,Riget,null,null,null,null,27,Horror,22137,3.1666666666666665
7505,0108906,0,22137,Riget,null,null,null,null,9648,Mystery,22137,3.1666666666666665
7541,0214388,0,10035,100 Girls,null,0.0,null,5,35,Comedy,10035,3.25
7541,0214388,0,10035,100 Girls,null,0.0,null,5,18,Drama,10035,3.25
7541,0214388,0,10035,100 Girls,null,0.0,null,5,10749,Romance,10035,3.25
7560,0058083,0,502,Fail-Safe,4.225974,112.0,7.6,83,18,Drama,502,3.375
7560,0058083,0,502,Fail-Safe,4.225974,112.0,7.6,83,36,History,502,3.375
7560,0058083,0,502,Fail-Safe,4.225974,112.0,7.6,83,53,Thriller,502,3.375
7564,0058279,0,30959,怪談,null,null,null,null,18,Drama,30959,5.0
7564,0058279,0,30959,怪談,null,null,null,null,14,Fantasy,30959,5.0
7564,0058279,0,30959,怪談,null,null,null,null,27,Horror,30959,5.0
7566,0088650,0,20561,28 Up,0.018017,136.0,7.9,19,99,Documentary,20561,4.625
7566,0088650,0,20561,28 Up,0.018017,136.0,7.9,19,10769,Foreign,20561,4.625
7569,0062512,9500000,667,You Only Live Twice,10.359669,117.0,6.5,541,28,Action,667,3.727272727272727
7569,0062512,9500000,667,You Only Live Twice,10.359669,117.0,6.5,541,53,Thriller,667,3.727272727272727
7569,0062512,9500000,667,You Only Live Twice,10.359669,117.0,6.5,541,12,Adventure,667,3.727272727272727
7570,0086034,27500000,700,Octopussy,10.619302,131.0,6.2,534,12,Adventure,700,3.5
7570,0086034,27500000,700,Octopussy,10.619302,131.0,6.2,534,28,Action,700,3.5
7570,0086034,27500000,700,Octopussy,10.619302,131.0,6.2,534,53,Thriller,700,3.5
7571,0045564,0,21594,The Blue Gardenia,null,0.0,null,6,80,Crime,21594,4.0
7571,0045564,0,21594,The Blue Gardenia,null,0.0,null,6,18,Drama,21594,4.0
7571,0045564,0,21594,The Blue Gardenia,null,0.0,null,6,53,Thriller,21594,4.0
7572,0243664,0,26976,Wit,2.593469,99.0,7.0,31,18,Drama,26976,3.5
7572,0243664,0,26976,Wit,2.593469,99.0,7.0,31,10770,TV Movie,26976,3.5
7573,0086006,36000000,36670,Never Say Never Again,10.231985,134.0,5.8,348,12,Adventure,36670,3.0714285714285716
7573,0086006,36000000,36670,Never Say Never Again,10.231985,134.0,5.8,348,28,Action,36670,3.0714285714285716
7573,0086006,36000000,36670,Never Say Never Again,10.231985,134.0,5.8,348,53,Thriller,36670,3.0714285714285716
7574,0113725,0,18872,幻の光,2.050562,110.0,7.2,26,18,Drama,18872,5.0
7577,0073822,650000,44864,Trollflöjten,0.658086,134.0,7.1,15,14,Fantasy,44864,2.25
7577,0073822,650000,44864,Trollflöjten,0.658086,134.0,7.1,15,35,Comedy,44864,2.25
7577,0073822,650000,44864,Trollflöjten,0.658086,134.0,7.1,15,10402,Music,44864,2.25
7577,0073822,650000,44864,Trollflöjten,0.658086,134.0,7.1,15,10749,Romance,44864,2.25
7579,0032943,0,43818,Pride and Prejudice,2.323028,0.0,null,7,18,Drama,43818,2.8333333333333335
7579,0032943,0,43818,Pride and Prejudice,2.323028,0.0,null,7,10749,Romance,43818,2.8333333333333335
7583,0034890,0,43525,In This Our Life,6.312577,97.0,6.2,13,18,Drama,43525,3.5
7583,0034890,0,43525,In This Our Life,6.312577,97.0,6.2,13,10749,Romance,43525,3.5
7584,0035567,3000000,20640,Woman of the Year,2.83303,114.0,6.9,31,35,Comedy,20640,3.375
7584,0035567,3000000,20640,Woman of the Year,2.83303,114.0,6.9,31,10749,Romance,20640,3.375
7585,0048673,0,50363,Summertime,2.577128,99.0,6.6,29,18,Drama,50363,2.0
7585,0048673,0,50363,Summertime,2.577128,99.0,6.6,29,10749,Romance,50363,2.0
7586,0076734,2300000,633,Soldaat van Oranje,2.348745,149.0,7.4,39,18,Drama,633,4.0
7586,0076734,2300000,633,Soldaat van Oranje,2.348745,149.0,7.4,39,36,History,633,4.0
7586,0076734,2300000,633,Soldaat van Oranje,2.348745,149.0,7.4,39,53,Thriller,633,4.0
7586,0076734,2300000,633,Soldaat van Oranje,2.348745,149.0,7.4,39,10752,War,633,4.0
7587,0062229,0,5511,Le Samouraï,9.091288,105.0,7.9,187,80,Crime,5511,4.0
7587,0062229,0,5511,Le Samouraï,9.091288,105.0,7.9,187,18,Drama,5511,4.0
7587,0062229,0,5511,Le Samouraï,9.091288,105.0,7.9,187,53,Thriller,5511,4.0
7613,0103251,0,41003,White Palace,2.59282,103.0,6.2,33,18,Drama,41003,3.0
7613,0103251,0,41003,White Palace,2.59282,103.0,6.2,33,10749,Romance,41003,3.0
7614,0048445,0,13936,Oklahoma!,8.455348,145.0,6.3,47,37,Western,13936,3.5833333333333335
7614,0048445,0,13936,Oklahoma!,8.455348,145.0,6.3,47,10402,Music,13936,3.5833333333333335
7614,0048445,0,13936,Oklahoma!,8.455348,145.0,6.3,47,10749,Romance,13936,3.5833333333333335
7615,0089015,350000,294,Desert Hearts,1.553107,96.0,6.7,21,18,Drama,294,3.75
7615,0089015,350000,294,Desert Hearts,1.553107,96.0,6.7,21,10749,Romance,294,3.75
7616,0086984,10000000,11507,Body Double,9.836894,114.0,6.4,138,80,Crime,11507,3.75
7616,0086984,10000000,11507,Body Double,9.836894,114.0,6.4,138,9648,Mystery,11507,3.75
7616,0086984,10000000,11507,Body Double,9.836894,114.0,6.4,138,27,Horror,11507,3.75
7616,0086984,10000000,11507,Body Double,9.836894,114.0,6.4,138,53,Thriller,11507,3.75
7619,0056241,500000,1162,The Miracle Worker,4.368765,106.0,7.5,65,18,Drama,1162,3.8333333333333335
7620,0102467,0,34328,Monster in a Box,0.009961,87.0,4.8,4,35,Comedy,34328,4.0
7620,0102467,0,34328,Monster in a Box,0.009961,87.0,4.8,4,18,Drama,34328,4.0
7624,0105327,0,14684,School Ties,7.438381,106.0,6.3,97,18,Drama,14684,4.0
7625,0138467,0,58467,Girl,8.532861,99.0,4.7,12,35,Comedy,58467,4.0
7625,0138467,0,58467,Girl,8.532861,99.0,4.7,12,18,Drama,58467,4.0
7625,0138467,0,58467,Girl,8.532861,99.0,4.7,12,10749,Romance,58467,4.0
7625,0138467,0,58467,Girl,8.532861,99.0,4.7,12,10402,Music,58467,4.0
7627,0119434,0,163869,Just Write,0.700719,102.0,3.5,4,10749,Romance,163869,4.5
7627,0119434,0,163869,Just Write,0.700719,102.0,3.5,4,35,Comedy,163869,4.5
7636,0105217,12000000,13937,Raising Cain,8.816951,91.0,5.9,66,18,Drama,13937,1.0
7636,0105217,12000000,13937,Raising Cain,8.816951,91.0,5.9,66,27,Horror,13937,1.0
7636,0105217,12000000,13937,Raising Cain,8.816951,91.0,5.9,66,53,Thriller,13937,1.0
7636,0105217,12000000,13937,Raising Cain,8.816951,91.0,5.9,66,80,Crime,13937,1.0
7649,0120711,0,10940,Babylon 5: In the Beginning,3.680772,94.0,7.3,46,28,Action,10940,4.0
7649,0120711,0,10940,Babylon 5: In the Beginning,3.680772,94.0,7.3,46,18,Drama,10940,4.0
7649,0120711,0,10940,Babylon 5: In the Beginning,3.680772,94.0,7.3,46,878,Science Fiction,10940,4.0
7649,0120711,0,10940,Babylon 5: In the Beginning,3.680772,94.0,7.3,46,12,Adventure,10940,4.0
7650,0063285,0,31965,Witchfinder General,8.658708,86.0,6.4,52,18,Drama,31965,3.0
7650,0063285,0,31965,Witchfinder General,8.658708,86.0,6.4,52,27,Horror,31965,3.0
7650,0063285,0,31965,Witchfinder General,8.658708,86.0,6.4,52,36,History,31965,3.0
7697,0050861,0,24012,The Prince and the Showgirl,3.424195,115.0,6.3,48,35,Comedy,24012,3.5
7697,0050861,0,24012,The Prince and the Showgirl,3.424195,115.0,6.3,48,18,Drama,24012,3.5
7697,0050861,0,24012,The Prince and the Showgirl,3.424195,115.0,6.3,48,10749,Romance,24012,3.5
7698,0078966,5900000,988,The China Syndrome,4.621214,122.0,7.0,99,53,Thriller,988,4.125
7698,0078966,5900000,988,The China Syndrome,4.621214,122.0,7.0,99,18,Drama,988,4.125
7700,0046268,0,204,Le salaire de la peur,7.643793,147.0,7.9,176,18,Drama,204,4.75
7700,0046268,0,204,Le salaire de la peur,7.643793,147.0,7.9,176,53,Thriller,204,4.75
7700,0046268,0,204,Le salaire de la peur,7.643793,147.0,7.9,176,12,Adventure,204,4.75
7702,0037536,0,32430,The Bells of St. Mary's,2.614074,126.0,7.3,42,18,Drama,32430,3.5
7702,0037536,0,32430,The Bells of St. Mary's,2.614074,126.0,7.3,42,10751,Family,32430,3.5
7705,0045012,0,33575,Pat and Mike,2.415004,95.0,5.9,18,35,Comedy,33575,3.5
7705,0045012,0,33575,Pat and Mike,2.415004,95.0,5.9,18,18,Drama,33575,3.5
7705,0045012,0,33575,Pat and Mike,2.415004,95.0,5.9,18,10749,Romance,33575,3.5
7706,0020640,0,13913,Animal Crackers,4.750686,97.0,7.2,45,35,Comedy,13913,3.5833333333333335
7708,0061391,0,18209,Bedazzled,8.491505,103.0,6.3,42,14,Fantasy,18209,2.5
7708,0061391,0,18209,Bedazzled,8.491505,103.0,6.3,42,35,Comedy,18209,2.5
7708,0061391,0,18209,Bedazzled,8.491505,103.0,6.3,42,10749,Romance,18209,2.5
7713,0034587,134000,25508,Cat People,5.110716,73.0,6.9,96,53,Thriller,25508,3.5
7713,0034587,134000,25508,Cat People,5.110716,73.0,6.9,96,18,Drama,25508,3.5
7713,0034587,134000,25508,Cat People,5.110716,73.0,6.9,96,27,Horror,25508,3.5
7714,0061439,0,18978,Camelot,3.30865,179.0,6.4,31,12,Adventure,18978,3.75
7714,0061439,0,18978,Camelot,3.30865,179.0,6.4,31,10402,Music,18978,3.75
7714,0061439,0,18978,Camelot,3.30865,179.0,6.4,31,10749,Romance,18978,3.75
7720,0073012,0,12310,The Four Musketeers,5.512439,108.0,6.4,49,28,Action,12310,4.25
7720,0073012,0,12310,The Four Musketeers,5.512439,108.0,6.4,49,12,Adventure,12310,4.25
7720,0073012,0,12310,The Four Musketeers,5.512439,108.0,6.4,49,35,Comedy,12310,4.25
7720,0073012,0,12310,The Four Musketeers,5.512439,108.0,6.4,49,18,Drama,12310,4.25
7728,0038854,0,25736,The Postman Always Rings Twice,5.68705,113.0,7.0,66,80,Crime,25736,3.625
7728,0038854,0,25736,The Postman Always Rings Twice,5.68705,113.0,7.0,66,18,Drama,25736,3.625
7728,0038854,0,25736,The Postman Always Rings Twice,5.68705,113.0,7.0,66,53,Thriller,25736,3.625
7738,0155713,1070000,44807,Forever Fever,null,null,570000.0,95,35,Comedy,44807,3.75
7738,0155713,1070000,44807,Forever Fever,null,null,570000.0,95,10402,Music,44807,3.75
7738,0155713,1070000,44807,Forever Fever,null,null,570000.0,95,10749,Romance,44807,3.75
7738,0155713,1070000,44807,Forever Fever,null,null,570000.0,95,10769,Foreign,44807,3.75
7743,0089114,25000000,9872,Explorers,4.935932,109.0,6.2,120,12,Adventure,9872,3.25
7743,0089114,25000000,9872,Explorers,4.935932,109.0,6.2,120,10751,Family,9872,3.25
7743,0089114,25000000,9872,Explorers,4.935932,109.0,6.2,120,14,Fantasy,9872,3.25
7743,0089114,25000000,9872,Explorers,4.935932,109.0,6.2,120,10749,Romance,9872,3.25
7743,0089114,25000000,9872,Explorers,4.935932,109.0,6.2,120,878,Science Fiction,9872,3.25
7748,0059592,300000,2786,Pierrot le fou,5.606909,110.0,7.7,134,18,Drama,2786,3.5
7748,0059592,300000,2786,Pierrot le fou,5.606909,110.0,7.7,134,53,Thriller,2786,3.5
7753,0207805,0,26133,Tuesdays with Morrie,1.739258,89.0,6.0,10,18,Drama,26133,3.5
7757,0057197,1000000,11533,Jason and the Argonauts,6.222085,104.0,7.1,138,12,Adventure,11533,4.125
7757,0057197,1000000,11533,Jason and the Argonauts,6.222085,104.0,7.1,138,10751,Family,11533,4.125
7757,0057197,1000000,11533,Jason and the Argonauts,6.222085,104.0,7.1,138,14,Fantasy,11533,4.125
7759,0086022,0,1394,Nostalghia,4.235709,120.0,7.5,77,18,Drama,1394,1.0
7759,0086022,0,1394,Nostalghia,4.235709,120.0,7.5,77,10749,Romance,1394,1.0
7762,0080297,0,140207,Tinker Tailor Soldier Spy,1.564586,320.0,7.6,10,53,Thriller,140207,3.0
7762,0080297,0,140207,Tinker Tailor Soldier Spy,1.564586,320.0,7.6,10,18,Drama,140207,3.0
7762,0080297,0,140207,Tinker Tailor Soldier Spy,1.564586,320.0,7.6,10,9648,Mystery,140207,3.0
7764,0079082,0,13553,The Driller Killer,2.773173,96.0,4.9,40,18,Drama,13553,3.0
7764,0079082,0,13553,The Driller Killer,2.773173,96.0,4.9,40,27,Horror,13553,3.0
7766,0050613,0,3777,蜘蛛巣城,6.471043,110.0,7.7,181,18,Drama,3777,4.071428571428571
7766,0050613,0,3777,蜘蛛巣城,6.471043,110.0,7.7,181,36,History,3777,4.071428571428571
7767,0346336,0,11659,La Meglio Gioventú,6.040001,366.0,8.0,88,18,Drama,11659,4.25
7771,0057831,783000,10604,Αλέξης Ζορμπάς,4.813635,142.0,7.0,55,12,Adventure,10604,4.5
7771,0057831,783000,10604,Αλέξης Ζορμπάς,4.813635,142.0,7.0,55,18,Drama,10604,4.5
7773,0288439,0,16876,Bang Bang You're Dead,3.273855,87.0,7.2,53,18,Drama,16876,5.0
7773,0288439,0,16876,Bang Bang You're Dead,3.273855,87.0,7.2,53,53,Thriller,16876,5.0
7774,0064708,0,37437,My Side of the Mountain,0.437809,100.0,6.4,10,28,Action,37437,3.5
7774,0064708,0,37437,My Side of the Mountain,0.437809,100.0,6.4,10,12,Adventure,37437,3.5
7774,0064708,0,37437,My Side of the Mountain,0.437809,100.0,6.4,10,18,Drama,37437,3.5
7774,0064708,0,37437,My Side of the Mountain,0.437809,100.0,6.4,10,10751,Family,37437,3.5
7782,0108171,0,9545,Sniper,9.337393,98.0,5.9,109,28,Action,9545,3.5
7782,0108171,0,9545,Sniper,9.337393,98.0,5.9,109,18,Drama,9545,3.5
7782,0108171,0,9545,Sniper,9.337393,98.0,5.9,109,53,Thriller,9545,3.5
7786,0187859,0,28030,Genghis Blues,null,null,null,null,99,Documentary,28030,3.5
7786,0187859,0,28030,Genghis Blues,null,null,null,null,10402,Music,28030,3.5
7787,0048729,0,16514,To Hell and Back,1.715253,106.0,6.6,15,28,Action,16514,4.5
7787,0048729,0,16514,To Hell and Back,1.715253,106.0,6.6,15,10749,Romance,16514,4.5
7787,0048729,0,16514,To Hell and Back,1.715253,106.0,6.6,15,18,Drama,16514,4.5
7787,0048729,0,16514,To Hell and Back,1.715253,106.0,6.6,15,36,History,16514,4.5
7787,0048729,0,16514,To Hell and Back,1.715253,106.0,6.6,15,10752,War,16514,4.5
7789,0328802,0,1926,11'09''01 - September 11,3.103918,135.0,6.1,24,18,Drama,1926,2.0
7790,0080461,0,31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)",0.594899,75.0,6.2,12,16,Animation,31112,4.0
7790,0080461,0,31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)",0.594899,75.0,6.2,12,35,Comedy,31112,4.0
7790,0080461,0,31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)",0.594899,75.0,6.2,12,10751,Family,31112,4.0
7791,0099850,0,11060,Internal Affairs,5.439942,114.0,6.5,71,80,Crime,11060,2.8333333333333335
7791,0099850,0,11060,Internal Affairs,5.439942,114.0,6.5,71,18,Drama,11060,2.8333333333333335
7792,0071970,0,17365,The Parallax View,4.43233,102.0,6.9,70,80,Crime,17365,3.3333333333333335
7792,0071970,0,17365,The Parallax View,4.43233,102.0,6.9,70,18,Drama,17365,3.3333333333333335
7792,0071970,0,17365,The Parallax View,4.43233,102.0,6.9,70,53,Thriller,17365,3.3333333333333335
7802,0080120,4000000,11474,The Warriors,11.457298,93.0,7.4,451,28,Action,11474,4.2
7802,0080120,4000000,11474,The Warriors,11.457298,93.0,7.4,451,12,Adventure,11474,4.2
7802,0080120,4000000,11474,The Warriors,11.457298,93.0,7.4,451,80,Crime,11474,4.2
7802,0080120,4000000,11474,The Warriors,11.457298,93.0,7.4,451,18,Drama,11474,4.2
7802,0080120,4000000,11474,The Warriors,11.457298,93.0,7.4,451,53,Thriller,11474,4.2
7809,0162625,0,49320,Rukajärven tie,0.999465,123.0,6.3,13,18,Drama,49320,3.5
7809,0162625,0,49320,Rukajärven tie,0.999465,123.0,6.3,13,10752,War,49320,3.5
7810,0146455,0,10916,Babylon 5: A Call to Arms,null,0.0,null,6,28,Action,10916,3.6666666666666665
7810,0146455,0,10916,Babylon 5: A Call to Arms,null,0.0,null,6,18,Drama,10916,3.6666666666666665
7810,0146455,0,10916,Babylon 5: A Call to Arms,null,0.0,null,6,878,Science Fiction,10916,3.6666666666666665
7810,0146455,0,10916,Babylon 5: A Call to Arms,null,0.0,null,6,12,Adventure,10916,3.6666666666666665
7811,0146247,0,10921,Babylon 5: The River of Souls,2.203009,94.0,6.1,29,28,Action,10921,3.75
7811,0146247,0,10921,Babylon 5: The River of Souls,2.203009,94.0,6.1,29,18,Drama,10921,3.75
7811,0146247,0,10921,Babylon 5: The River of Souls,2.203009,94.0,6.1,29,878,Science Fiction,10921,3.75
7811,0146247,0,10921,Babylon 5: The River of Souls,2.203009,94.0,6.1,29,12,Adventure,10921,3.75
7812,0121804,0,10941,Babylon 5: Thirdspace,5.579911,94.0,6.4,39,28,Action,10941,3.75
7812,0121804,0,10941,Babylon 5: Thirdspace,5.579911,94.0,6.4,39,18,Drama,10941,3.75
7812,0121804,0,10941,Babylon 5: Thirdspace,5.579911,94.0,6.4,39,878,Science Fiction,10941,3.75
7812,0121804,0,10941,Babylon 5: Thirdspace,5.579911,94.0,6.4,39,12,Adventure,10941,3.75
7815,0092117,0,24798,True Stories,3.09897,90.0,6.1,22,35,Comedy,24798,1.5
7817,0070948,0,4923,Zardoz,10.698934,105.0,5.8,106,14,Fantasy,4923,3.5
7817,0070948,0,4923,Zardoz,10.698934,105.0,5.8,106,28,Action,4923,3.5
7817,0070948,0,4923,Zardoz,10.698934,105.0,5.8,106,53,Thriller,4923,3.5
7817,0070948,0,4923,Zardoz,10.698934,105.0,5.8,106,878,Science Fiction,4923,3.5
7818,0054279,0,36741,School for Scoundrels,1.332883,94.0,6.6,20,35,Comedy,36741,2.5
7820,0053976,0,11656,Jungfrukällan,10.353794,89.0,7.8,129,80,Crime,11656,4.0
7820,0053976,0,11656,Jungfrukällan,10.353794,89.0,7.8,129,18,Drama,11656,4.0
7822,0046085,0,25009,Mogambo,2.994187,115.0,6.2,38,12,Adventure,25009,3.5
7822,0046085,0,25009,Mogambo,2.994187,115.0,6.2,38,18,Drama,25009,3.5
7822,0046085,0,25009,Mogambo,2.994187,115.0,6.2,38,10749,Romance,25009,3.5
7826,0039808,0,40092,The Secret Life of Walter Mitty,3.039934,110.0,6.9,35,35,Comedy,40092,4.0
7826,0039808,0,40092,The Secret Life of Walter Mitty,3.039934,110.0,6.9,35,14,Fantasy,40092,4.0
7826,0039808,0,40092,The Secret Life of Walter Mitty,3.039934,110.0,6.9,35,10749,Romance,40092,4.0
7827,0284978,7500000,10133,Cypher,7.348974,95.0,6.7,196,53,Thriller,10133,4.5
7827,0284978,7500000,10133,Cypher,7.348974,95.0,6.7,196,878,Science Fiction,10133,4.5
7827,0284978,7500000,10133,Cypher,7.348974,95.0,6.7,196,9648,Mystery,10133,4.5
7831,0031047,0,14589,Another Thin Man,1.881187,103.0,7.0,20,35,Comedy,14589,3.6666666666666665
7831,0031047,0,14589,Another Thin Man,1.881187,103.0,7.0,20,18,Drama,14589,3.6666666666666665
7832,0037365,0,14594,The Thin Man Goes Home,5.650608,100.0,6.4,15,35,Comedy,14594,4.0
7832,0037365,0,14594,The Thin Man Goes Home,5.650608,100.0,6.4,15,9648,Mystery,14594,4.0
7832,0037365,0,14594,The Thin Man Goes Home,5.650608,100.0,6.4,15,53,Thriller,14594,4.0
7833,0034172,0,14590,Shadow of the Thin Man,2.671234,97.0,6.2,17,35,Comedy,14590,3.8333333333333335
7833,0034172,0,14590,Shadow of the Thin Man,2.671234,97.0,6.2,17,9648,Mystery,14590,3.8333333333333335
7833,0034172,0,14590,Shadow of the Thin Man,2.671234,97.0,6.2,17,10749,Romance,14590,3.8333333333333335
7833,0034172,0,14590,Shadow of the Thin Man,2.671234,97.0,6.2,17,53,Thriller,14590,3.8333333333333335
7834,0027260,0,14588,After the Thin Man,7.201727,112.0,7.1,30,35,Comedy,14588,3.6666666666666665
7834,0027260,0,14588,After the Thin Man,7.201727,112.0,7.1,30,80,Crime,14588,3.6666666666666665
7834,0027260,0,14588,After the Thin Man,7.201727,112.0,7.1,30,9648,Mystery,14588,3.6666666666666665
7835,0039853,0,14595,Song of the Thin Man,1.148166,86.0,6.6,16,35,Comedy,14595,3.75
7835,0039853,0,14595,Song of the Thin Man,1.148166,86.0,6.6,16,80,Crime,14595,3.75
7835,0039853,0,14595,Song of the Thin Man,1.148166,86.0,6.6,16,18,Drama,14595,3.75
7835,0039853,0,14595,Song of the Thin Man,1.148166,86.0,6.6,16,9648,Mystery,14595,3.75
7835,0039853,0,14595,Song of the Thin Man,1.148166,86.0,6.6,16,53,Thriller,14595,3.75
7836,0066580,600000,9459,Woodstock,3.624542,225.0,7.1,67,36,History,9459,3.5833333333333335
7836,0066580,600000,9459,Woodstock,3.624542,225.0,7.1,67,99,Documentary,9459,3.5833333333333335
7836,0066580,600000,9459,Woodstock,3.624542,225.0,7.1,67,10402,Music,9459,3.5833333333333335
7840,0031398,0,24965,Gunga Din,7.425486,117.0,6.6,38,28,Action,24965,3.8333333333333335
7840,0031398,0,24965,Gunga Din,7.425486,117.0,6.6,38,12,Adventure,24965,3.8333333333333335
7840,0031398,0,24965,Gunga Din,7.425486,117.0,6.6,38,18,Drama,24965,3.8333333333333335
7840,0031398,0,24965,Gunga Din,7.425486,117.0,6.6,38,10752,War,24965,3.8333333333333335
7841,0287839,20000000,192936,Frank Herbert's Children of Dune,3.636791,248.0,6.8,61,18,Drama,192936,2.8333333333333335
7841,0287839,20000000,192936,Frank Herbert's Children of Dune,3.636791,248.0,6.8,61,878,Science Fiction,192936,2.8333333333333335
7841,0287839,20000000,192936,Frank Herbert's Children of Dune,3.636791,248.0,6.8,61,14,Fantasy,192936,2.8333333333333335
7841,0287839,20000000,192936,Frank Herbert's Children of Dune,3.636791,248.0,6.8,61,12,Adventure,192936,2.8333333333333335
7842,0142032,20000000,876,Frank Herbert's Dune,14.612842,292.0,6.7,114,28,Action,876,3.2
7842,0142032,20000000,876,Frank Herbert's Dune,14.612842,292.0,6.7,114,12,Adventure,876,3.2
7842,0142032,20000000,876,Frank Herbert's Dune,14.612842,292.0,6.7,114,14,Fantasy,876,3.2
7842,0142032,20000000,876,Frank Herbert's Dune,14.612842,292.0,6.7,114,878,Science Fiction,876,3.2
7843,0258760,0,1583,Lammbock,9.634205,93.0,7.0,66,35,Comedy,1583,3.5
7844,0106936,0,17653,The Legend Fong Sai Yuk,3.782615,106.0,7.1,45,12,Adventure,17653,4.0
7844,0106936,0,17653,The Legend Fong Sai Yuk,3.782615,106.0,7.1,45,28,Action,17653,4.0
7844,0106936,0,17653,The Legend Fong Sai Yuk,3.782615,106.0,7.1,45,35,Comedy,17653,4.0
7845,0114720,4000000,11069,Tremors 2: Aftershocks,9.877868,100.0,5.9,209,27,Horror,11069,3.0
7845,0114720,4000000,11069,Tremors 2: Aftershocks,9.877868,100.0,5.9,209,28,Action,11069,3.0
7845,0114720,4000000,11069,Tremors 2: Aftershocks,9.877868,100.0,5.9,209,35,Comedy,11069,3.0
7845,0114720,4000000,11069,Tremors 2: Aftershocks,9.877868,100.0,5.9,209,878,Science Fiction,11069,3.0
7846,0259685,0,10829,Tremors 3: Back to Perfection,10.191148,104.0,5.4,149,28,Action,10829,2.5
7846,0259685,0,10829,Tremors 3: Back to Perfection,10.191148,104.0,5.4,149,35,Comedy,10829,2.5
7846,0259685,0,10829,Tremors 3: Back to Perfection,10.191148,104.0,5.4,149,27,Horror,10829,2.5
7846,0259685,0,10829,Tremors 3: Back to Perfection,10.191148,104.0,5.4,149,878,Science Fiction,10829,2.5
7846,0259685,0,10829,Tremors 3: Back to Perfection,10.191148,104.0,5.4,149,53,Thriller,10829,2.5
7878,0094048,0,9698,Straight to Hell,1.044389,86.0,4.8,6,28,Action,9698,4.5
7878,0094048,0,9698,Straight to Hell,1.044389,86.0,4.8,6,37,Western,9698,4.5
7878,0094048,0,9698,Straight to Hell,1.044389,86.0,4.8,6,35,Comedy,9698,4.5
7878,0094048,0,9698,Straight to Hell,1.044389,86.0,4.8,6,80,Crime,9698,4.5
7881,0023694,50000,26860,White Zombie,2.692891,67.0,5.9,52,27,Horror,26860,3.5
